storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_groupchat_story3,Scene21,dialogue,先生,でもカールにとってはとてもきつかったと｜思《おも》います。,Scene22,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene22,dialogue,先生,あなた｜達《たち》は｜集団《しゅうだん》から｜自分《じぶん》｜一人《ひとり》に｜対《たい》して｜悪口《わるぐち》を｜言《い》われたらどう｜思《おも》いますか？,Scene23,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene23,dialogue,アレック,｜俺《おれ》は｜別《べつ》に｜強《つよ》いので｜何《なに》も｜思《おも》いません,Scene24,FALSE,,,,,,,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_groupchat_story3,Scene24,dialogue,コニー,,,TRUE,｜私《わたし》はみんなに｜合《あわ》わせただけなので｜悪《わる》くないです,1,Scene25,ちょっとのいじりだな〜って｜思《おも》います,0,Scene25,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_groupchat_story3,Scene25,dialogue,先生,もう｜一度《いちど》｜聞《き》きます。<br>あなたたちは｜自分《じぶん》のしたことをどう｜思《おも》いますか？,Scene26,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene26,dialogue,アレック,まあ｜多少《たしょう》は｜悪《わる》かったと｜思《おも》います。,Scene27,FALSE,,,,,,,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_groupchat_story3,Scene27,dialogue,セシル,｜悪《わる》いかもだけどそこまでのことではないと｜思《おも》います。,Scene28,FALSE,,,,,,,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_groupchat_story3,Scene28,dialogue,コニー,,,TRUE,カールにも｜非《ひ》があると｜思います,0,Scene29,あまりカールの｜気持《きも》ちは｜理解《りかい》できません,1,Scene29,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_groupchat_story3,Scene29,dialogue,先生,｜謝《あやま》るのは｜大切《たいせつ》な｜一歩《いっぽ》です。,Scene30,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene30,dialogue,先生,｜明日《あした》から、｜行動《こうどう》で｜見《み》せてください。,Scene31,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene31,dialogue,コニー,ひどい｜言葉《ことば》を｜言《い》い｜出《だ》したら、｜後《あと》に｜引《ひ》けなくなちゃって…,Scene32,FALSE,,,,,,,matome_background,One,,,,,,Cony_sorry,
bad_groupchat_story3,Scene32,dialogue,コニー,｜些細《ささい》ないじりのつもりから、カールにとってはいじめに｜繋《つな》がってしまいました。,Scene33,FALSE,,,,,,,matome_background,One,,,,,,Cony_sorry,
bad_groupchat_story3,Scene33,dialogue,コニー,｜私《わたし》どこから｜間違《まちが》ったのかな…？,end,FALSE,,,,,,,matome_background,One,,,,,,Cony_sorry,
