storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_grucya_story1,Scene13,dialogue,アレック,何それおもしろ（笑）そうしよう！,Scene14,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_grucya_story1,Scene14,dialogue,セシル,｜仲良《なかよ》しグループだけの｜秘密《ひみつ》の｜呼《よ》び方にしよう！,Scene15,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_grucya_story1,Scene15,dialogue,,,,TRUE,じゃあさこの3人でグループチャット作ろうよ！,0,Scene16,秘密の話するためのグルチャ欲しい！,1,Scene16,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_grucya_story1,Scene16,dialogue,アレック,後でグループチャット作るね！,Scene17,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_grucya_story1,Scene17,chat,アレック,6年3組の｜仲良《なかよ》しグル作ったよ！,Scene18,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene18,chat,セシル,やったね！まじナイス！,Scene19,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene19,chat,,,,TRUE,このグルチャなら何を送ってもバレないよね！,1,Scene21,これで学校以外でも3人だけで話せるね！,0,Scene20,chatBackground,,,,,,,,
bad_grucya_story1,Scene20,chat,アレック,学校じゃ話せないこともあるしね,Scene23,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene21,chat,アレック,そうそう！,Scene22,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene22,chat,セシル,私たちしか見れないから秘密も話せる！,Scene23,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene23,chat,アレック,てかさ、今日もカールが先生に話しかけまくってて｜笑《わら》っちゃった。,Scene24,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene24,chat,セシル,先生も｜結構《けっこう》｜困《こま》ってそうだよね。<br>次の｜授業《じゅぎょう》始まるギリギリまで話しかけられてて,Scene25,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene25,chat,コニー,あれは“カールタイム”すぎ笑,Scene26,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene26,chat,アレック,次の3時間目の理科とかもう、最初の時間カールのせいでなかなか始まらなかったよね。<br>みんなの｜迷惑《めいわく》でしょ,Scene27,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene27,chat,,,,TRUE,カールはみんなの時間取ってることに気づいてないのかな,1,Scene28,いつも｜丁寧《ていねい》に聞いてるな〜とは思ってたけど……,0,Scene28,chatBackground,,,,,,,,
bad_grucya_story1,Scene28,chat,セシル,いや、聞くのはいいけどさ、1人で｜独占《どくせん》するのはズルいって〜笑,Scene29,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene29,chat,セシル,しかもさ、｜質問《しつもん》の｜内容《ないよう》が<br>“電池のプラスってどっちが出てるんですか？”とか…今じゃなくてよくない？笑,Scene30,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene30,chat,,,,TRUE,タイミングってあるよね,0,Scene31,当たり前のことを聞いてるのは本当にやばい,1,Scene31,chatBackground,,,,,,,,
bad_grucya_story1,Scene31,chat,アレック,でも先生も｜優《やさ》しいから、止めないんだよね〜笑,Scene32,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene32,chat,セシル,むしろ“いい｜質問《しつもん》だねぇ”とか言って、倍くらい長くなるやつ笑,Scene33,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene33,chat,コニー,先生、話し始めると楽しそうだもんね……,Scene34,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene34,chat,アレック,もう明日も｜絶対《ぜったい》カールタイムだよ。<br>なんなら毎日あるまである笑,Scene35,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene35,chat,セシル,｜観測《かんそく》日記つけよっか！“本日のカールタイム：2時間目、8分間”みたいな,Scene36,FALSE,,,,,,,chatBackground,,,,,,,,
bad_grucya_story1,Scene36,chat,コニー,……｜観察《かんそく》するのは面白いかもね、<br>｜記録《きろく》係になろうかな笑,end,FALSE,,,,,,,chatBackground,,,,,,,,
