storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_groupchat_story2,Scene21,chat,アレック,どうしたのコニー笑ノリ悪！,Scene22,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene22,chat,セシル,ほんとそれ！急に真面目モード？,Scene23,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene23,chat,セシル,今まで一緒にカールのこと言ってたじゃん？<br>思ってもないこと｜私《わたし》たちに合わせて言ってたの？,Scene24,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene24,chat,コニー,うそうそ！流石に冗談だよ！,Scene26,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene25,chat,アレック,言ってることヤバすぎるって笑,Scene26,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene26,chat,,,,TRUE,カールってほんとうざいよね笑転校しちゃえばいいのに,1,Scene27,（何も言わない）,0,Scene28,chatBackground,,,,,,,,
bad_groupchat_story2,Scene27,chat,アレック,やば！それも言い｜過《す》ぎ！笑,Scene28,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene28,chat,セシル,てか話戻るけど、明日誰かカールゾーン｜踏《ふ》み｜込《こ》むかな？,Scene29,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene29,chat,アレック,まじ｜名付《なづ》けセンスあるわ,Scene30,FALSE,,,,,,,chatBackground,,,,,,,,
bad_groupchat_story2,Scene30,chat,,,,TRUE,そうかもね…,0,end,その名前めちゃくちゃ気に入ってるんだよね！！,1,end,chatBackground,,,,,,,,
