storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm,groupName
bad_kakusan_story2,Scene12,chat,ケビン,あげたあげた！（笑）,Scene13,FALSE,,,,,,,chatBackground_05,,,,,,,,chat_bgm,ケビン
bad_kakusan_story2,Scene13,chat,アレック,｜最高《さいこう》！セシル｜有名人《ゆうめいじん》になったら｜俺《おれ》たちに｜感謝《かんしゃ》して｜欲《ほ》しいね,Scene14,FALSE,,,,,,,chatBackground_05,,,,,,,,chat_bgm,ケビン
bad_kakusan_story2,Scene14,screen,,｜次《つぎ》の｜日《ひ》の｜学校《がっこう》,Scene15,FALSE,,,,,,,school,,,,,,,,classroom_bgm,
bad_kakusan_story2,Scene15,dialogue,コニー,｜昨日《きのう》｜楽《たの》しかった！また｜一緒《いっしょ》に｜遊《あ》ぼうね！,Scene16,FALSE,,,,,,,classroom,Two,,,,Cecil_smile,Cony_smile,,classroom_bgm,
bad_kakusan_story2,Scene16,dialogue,セシル,もちろん！,Scene17,FALSE,,,,,,,classroom,Two,,,,Cecil_smile,Cony_smile,,classroom_bgm,
bad_kakusan_story2,Scene17,dialogue,サンドラ,あ！｜今《いま》｜話題《わだい》のセシルじゃん！！,Scene18,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,classroom_bgm,
bad_kakusan_story2,Scene18,dialogue,セシル,え？なんのこと？,Scene19,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,classroom_bgm,
bad_kakusan_story2,Scene19,dialogue,サンドラ,もちろんこの｜動画《どうが》のことだよ！バズってるよ！,Scene20,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,classroom_bgm,
bad_kakusan_story2,Scene20,dialogue,サンドラ,ほらみて！,Scene21,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,classroom_bgm,
bad_kakusan_story2,Scene21,dialogue,コニー,,,TRUE,え...ほんとにあがってるなんて｜思《おも》わなかったごめん,1,Scene22,SNSにあがってる！おもしろ（笑）,0,Scene22,classroom,Three,Sandra_surprised,Cecil_trouble,Cony_surprised,,,,classroom_bgm,
bad_kakusan_story2,Scene22,dialogue,サンドラ,コニーがアップしたんでしょ〜？,Scene23,FALSE,,,,,,,classroom,Three,Sandra_surprised,Cecil_trouble,Cony_surprised,,,,classroom_bgm,
bad_kakusan_story2,Scene23,dialogue,コニー,,,TRUE,私じゃないから（笑）,1,Scene24,｜私《わたし》はちゃんと｜動画《どうが》｜送信《そうしん》｜取《と》り｜消《け》ししたもん！,0,Scene25,classroom,Three,Sandra_surprised,Cecil_sorry,Cony_anixiety,,,,classroom_bgm,
bad_kakusan_story2,Scene24,dialogue,セシル,｜何《なに》もしてないわけないよね？ひどい,Scene26,FALSE,,,,,,,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_anixiety,,,,classroom_bgm,
bad_kakusan_story2,Scene25,dialogue,セシル,｜送信《そうしん》｜取《と》り｜消《け》ししてないんでしょ！,Scene26,FALSE,,,,,,,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_anixiety,,,,classroom_bgm,
bad_kakusan_story2,Scene26,dialogue,コニー,,,TRUE,そんなに｜怒《お》らなくてもいいじゃん！,1,Scene27,ごめん...,0,Scene27,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_sorry,,,,classroom_bgm,
bad_kakusan_story2,Scene27,dialogue,セシル,｜最低《さいてい》…ひどいよコニー,Scene28,FALSE,,,,,,,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_sorry,,,,classroom_bgm,
bad_kakusan_story2,Scene28,dialogue,コニー,,,TRUE,どうにかするからちょっと｜待《ま》って！,0,end,｜絶対《ぜったい》｜消《き》えるから｜大丈夫《だいじょうぶ》だって。うるさいな〜,1,end,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_sorry,,,,classroom_bgm,
