storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacter,centerCharacter,rightCharacter,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_netomo_story1,scene11,chat,ニック,cony_icon,Cony,,,Cony,,,true ,今お小遣いないからあんまり興味ないかな（笑）,1,scene12,そんなのあるんだね〜,0.3,scene12,グッズあるなら行《い》こうかな！,0,scene12,chat_bgm,chatBackground_01
good_netomo_story1,scene12,chat,ニック,nick_icon,Nick,,,Cony,だったら、限定《げんてい》グッズあげようか？,scene13,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene13,chat,ニック,cony_icon,Cony,,,Cony,,,true ,貰《もら》っちゃっていいの、、？,0.3,scene15,え！そうなの！嬉《うれ》しい！,0,scene15,申し訳ないし大丈夫！（笑）,1,scene14,chat_bgm,chatBackground_01
good_netomo_story1,scene14,chat,ニック,nick_icon,Nick,,,Cony,もういいからいいから！,scene15,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene15,chat,ニック,nick_icon,Nick,,,Cony,家《いえ》に送《おく》ってあげるよ！住所《じゅうしょ》教《おし》えてー！,scene16,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene16,chat,ニック,cony_icon,Cony,,,Cony,住所《じゅうしょ》かー…,scene17,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene17,chat,ニック,cony_icon,Cony,,,Cony,,,true ,お母《かあ》さんに聞《き》いてみる！,1,scene18,南島《みなみしま》白砂ケ浜《しろすながはま》3丁目《ちょうめ》5番《ばん》3号《ごう》だよ！,0,scene23,勝手《かって》に教《おし》えたら怒《おこ》られちゃう（笑）,0.3,scene20,chat_bgm,chatBackground_01
good_netomo_story1,scene18,chat,ニック,nick_icon,Nick,,,Cony,早《はや》くしてね！,scene19,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene19,chat,ニック,cony_icon,Cony,,,Cony,なんか許してくれた！（笑）,scene22,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene20,chat,ニック,nick_icon,Nick,,,Cony,お母《かあ》さんに聞《き》いてみたら？,scene21,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene21,chat,ニック,cony_icon,Cony,,,Cony,いいって！！,scene22,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene22,chat,ニック,cony_icon,Cony,,,Cony,南島《みなみしま》白砂ケ浜《しろすながはま》3丁目《ちょうめ》5番《ばん》3号《ごう》だよ！,scene23,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene23,chat,ニック,nick_icon,Nick,,,Cony,家《いえ》近《ちか》いじゃん！俺《おれ》月島《つきしま》だよ！,scene24,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene24,chat,ニック,nick_icon,Nick,,,Cony,今度《こんど》そっちの島《しま》行《い》くから直《ちょく》で渡すよ！,scene25,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene25,chat,ニック,cony_icon,Cony,,,Cony,,,true ,ネトモと会っていいのかな？（笑）,0.3,scene27,1人は緊張《きんちょう》するからお母《かあ》さん連《つ》れていく！,1,scene26,お母さんにバレないかな？,0,scene27,chat_bgm,chatBackground_01
good_netomo_story1,scene26,chat,ニック,nick_icon,Nick,,,Cony,しょうがないな、いいよ,scene27,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene27,chat,ニック,nick_icon,Nick,,,Cony,大丈夫だって（笑）,scene28,false ,,,,,,,,,,chat_bgm,chatBackground_01
good_netomo_story1,scene28,chat,ニック,nick_icon,Nick,,,Cony,じゃあコニーの家《いえ》の近《ちか》くの公園《こうえん》に行《い》くね！,end,false ,,,,,,,,,,chat_bgm,chatBackground_01
