storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacter,centerCharacter,rightCharacter,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_netomo_story1,scene29,chat,ニック,cony_icon,Cony,,,Cony,,,true ,そうなの？<br>本当にいいの？,0.3,scene30_choice1,欲しい！！<br>ちょうだい！,0,scene34,えー、申し訳ないからニックが持っててよ…,1,scene32_choice3,chat_bgm,chatBackground
good_netomo_story1,scene30_choice1,chat,ニック,nick_icon,Nick,,,Cony,余っててもしょうがないからね！,scene31_choice1,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene31_choice1,chat,ニック,cony_icon,Cony,,,Cony,じゃあ欲しい！,scene34,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene32_choice3,chat,ニック,nick_icon,Nick,,,Cony,そんなこと言わないでよ。<br>俺がコニーにあげたいんだしさ,scene33_choice3,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene33_choice3,chat,ニック,cony_icon,Cony,,,Cony,そういうことなら…。<br>もらおうかな！,scene34,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene34,chat,ニック,nick_icon,Nick,,,Cony,もちろん！<br>せっかくあげるなら仲のいい人にあげたいなって思ってたらから！,scene35,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene35,chat,ニック,cony_icon,Cony,,,Cony,本当にありがとう！,scene36,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene36,chat,ニック,nick_icon,Nick,,,Cony,どうやって｜渡《わた》そうかな…,scene37,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene37,chat,ニック,nick_icon,Nick,,,Cony,そうだ！家に送ってあげるよ！住所教えてー！,scene38,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene38,chat,ニック,cony_icon,Cony,,,Cony,え？住所？,scene39,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene39,chat,ニック,nick_icon,Nick,,,Cony,うん！別に他の人に教えたりしないから安心して！,scene40,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene40,chat,ニック,cony_icon,Cony,,,Cony,,,true ,うーん、住所教えてもいいかお母さんに聞いてみるね！,1,scene41_choice1,住所は流石に教えられないよ…,0.3,scene44_choice2,ニックは仲もいいし特別だよ！笑,0,scene48_choice3,chat_bgm,chatBackground
good_netomo_story1,scene41_choice1,chat,ニック,nick_icon,Nick,,,Cony,わざわざ親に聞かなくてもいいのに〜,scene42_choice1,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene42_choice1,chat,ニック,cony_icon,Cony,,,Cony,聞いてみた！教えてもいいって！,scene43_choice1,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene43_choice1,chat,ニック,nick_icon,Nick,,,Cony,おっけい！早く教えて！,scene49,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene44_choice2,chat,ニック,nick_icon,Nick,,,Cony,なんで？<br>仲良いんだから別にいいじゃん,scene45_choice2,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene45_choice2,chat,ニック,cony_icon,Cony,,,Cony,ニックとはたくさん話すけどさ…,scene46_choice2,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene46_choice2,chat,ニック,nick_icon,Nick,,,Cony,ならいいよね？<br>早く言ってー,scene47_choice2,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene47_choice2,chat,ニック,cony_icon,Cony,,,Cony,わかったー,scene49,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene48_choice3,chat,ニック,nick_icon,Nick,,,Cony,でしょ？<br> 早く早く！,scene49,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene49,chat,ニック,cony_icon,Cony,,,Cony,熊本県熊本市東区月出3丁目1-100だよ！,scene50,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene50,chat,ニック,nick_icon,Nick,,,Cony,え、そこに住んでるの？,scene51,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene51,chat,ニック,cony_icon,Cony,,,Cony,うん！,scene52,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene52,chat,ニック,nick_icon,Nick,,,Cony,俺は福岡県に住んでいるんだ！割と近いね！,scene53,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene53,chat,ニック,cony_icon,Cony,,,Cony,え−！<br>近所なら知らないうちに会ってたかもね！,scene54,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene54,chat,ニック,nick_icon,Nick,,,Cony,じゃあさ、｜直接《ちょくせつ》会ってみない？,scene55,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene55,chat,ニック,cony_icon,Cony,,,Cony,,,true ,え？｜直接《ちょくせつ》会うの？,1,scene56,直接は厳しいかな…,1,scene56,直接ね！わかった！,0,scene56,chat_bgm,chatBackground
good_netomo_story1,scene56,chat,ニック,nick_icon,Nick,,,Cony,せっかくなんだから会おうよ！その時にグッズもあげるよ！,scene57,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene57,chat,ニック,cony_icon,Cony,,,Cony,,,true ,ニックと会うの不安だからお母さんも一緒に行ってもいい？,1,scene58_choice1,まじで嬉しい！！,0,scene63,ちょっと心配かも？笑,0.3,scene61_choice3,chat_bgm,chatBackground
good_netomo_story1,scene58_choice1,chat,ニック,nick_icon,Nick,,,Cony,えー？親と来るの？,scene59_choice1,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene59_choice1,chat,ニック,cony_icon,Cony,,,Cony,うん、だめかな,scene60_choice1,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene60_choice1,chat,ニック,nick_icon,Nick,,,Cony,2人で会いたかったのにな。まあいいよ,scene63,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene61_choice3,chat,ニック,nick_icon,Nick,,,Cony,大丈夫だって笑俺怪しくないし,scene62_choice3,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene62_choice3,chat,ニック,cony_icon,Cony,,,Cony,確かに！でも一応お母さん連れてくるかも！,scene63,false ,,,,,,,,,,chat_bgm,chatBackground
good_netomo_story1,scene63,chat,ニック,nick_icon,Nick,,,Cony,じゃあ今週の日曜に近くの公園に待ち合わせで！,end,false ,,,,,,,,,,chat_bgm,chatBackground
